Age,Attrition,Non-Travel,Travel_Frequently,Travel_Rarely,DailyRate,Human Resources,Research & Development,Sales,DistanceFromHome,Education,Technical Degree,Marketing,Medical,Other,Life Sciences,EnvironmentSatisfaction,Male,Female,HourlyRate,JobInvolvement,JobLevel,Research Director,Sales Representative,Manager,Healthcare Representative,Manufacturing Director,Laboratory Technician,Research Scientist,Sales Executive,JobSatisfaction,MaritalStatusDivorced,MaritalStatusMarried,MaritalStatusSingle,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OvertimeNo,OvertimeYes,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
52,0,1,0,0,771,0,0,1,2,4,0,0,0,0,1,1,1,0,79,2,5,0,0,1,0,0,0,0,0,3,0,0,1,19068,21030,1,0,1,18,3,4,80,0,33,2,4,33,7,15,12
24,1,0,1,0,381,0,1,0,9,3,0,0,1,0,0,2,1,0,89,3,1,0,0,0,0,0,1,0,0,1,0,0,1,3172,16998,2,0,1,11,3,3,80,0,4,2,2,0,0,0,0
26,1,0,1,0,342,0,1,0,2,3,0,0,0,0,1,1,1,0,57,3,1,0,0,0,0,0,0,1,0,1,0,1,0,2042,15346,6,0,1,14,3,2,80,1,6,2,3,3,2,1,2
30,0,0,0,1,1329,0,0,1,29,4,0,0,0,0,1,3,1,0,61,3,2,0,0,0,0,0,0,0,1,1,1,0,0,4115,13192,8,1,0,19,3,3,80,3,8,3,3,4,3,0,3
23,0,0,0,1,541,0,0,1,2,1,1,0,0,0,0,3,1,0,62,3,1,0,1,0,0,0,0,0,0,1,1,0,0,2322,9518,3,1,0,13,3,3,80,1,3,3,3,0,0,0,0
33,1,0,0,1,1017,0,1,0,25,3,0,0,1,0,0,1,1,0,55,2,1,0,0,0,0,0,0,1,0,2,0,0,1,2313,2993,4,0,1,20,4,2,80,0,5,0,3,2,2,2,2
34,0,0,0,1,1440,0,0,1,7,2,1,0,0,0,0,2,1,0,55,3,1,0,1,0,0,0,0,0,0,3,0,1,0,2308,4944,0,0,1,25,4,2,80,1,12,4,3,11,10,5,7
31,0,0,1,0,163,0,1,0,24,1,1,0,0,0,0,4,0,1,30,3,2,0,0,0,0,1,0,0,0,4,0,0,1,5238,6670,2,1,0,20,4,4,80,0,9,3,2,5,4,1,4
30,1,0,0,1,138,0,1,0,22,3,0,0,0,0,1,1,0,1,48,3,1,0,0,0,0,0,0,1,0,3,0,1,0,2132,11539,4,0,1,11,3,2,80,0,7,2,3,5,2,0,1
28,1,0,1,0,1009,0,1,0,1,3,0,0,1,0,0,1,1,0,45,2,1,0,0,0,0,0,1,0,0,2,1,0,0,2596,7160,1,1,0,15,3,1,80,2,1,2,3,1,0,0,0
40,1,0,0,1,676,0,1,0,9,4,0,0,0,0,1,4,1,0,86,3,1,0,0,0,0,0,1,0,0,1,0,0,1,2018,21831,3,1,0,14,3,2,80,0,15,3,1,5,4,1,0
35,0,0,0,1,882,0,0,1,3,4,0,0,0,0,1,4,1,0,92,3,3,0,0,0,0,0,0,0,1,4,1,0,0,7823,6812,6,1,0,13,3,2,80,1,12,2,3,10,9,0,8
39,0,0,0,1,116,0,1,0,24,1,0,0,0,0,1,1,1,0,52,3,2,0,0,0,0,0,0,1,0,4,0,0,1,4108,5340,7,1,0,13,3,1,80,0,18,2,3,7,7,1,7
27,0,0,1,0,793,0,0,1,2,1,0,0,0,0,1,4,1,0,43,1,2,0,0,0,0,0,0,0,1,4,0,0,1,5071,20392,3,1,0,20,4,2,80,0,8,3,3,6,2,0,0
29,0,0,0,1,1252,0,1,0,23,2,0,0,0,0,1,3,1,0,81,4,1,0,0,0,0,0,0,1,0,3,0,1,0,2700,23779,1,1,0,24,4,3,80,1,10,3,3,10,7,0,7
28,0,0,0,1,1144,0,0,1,10,1,0,0,1,0,0,4,1,0,74,3,1,0,1,0,0,0,0,0,0,2,0,1,0,1052,23384,1,1,0,22,4,2,80,0,1,5,3,1,0,0,0
25,0,0,0,1,622,0,0,1,13,1,0,0,1,0,0,2,1,0,40,3,1,0,1,0,0,0,0,0,0,3,0,1,0,2096,26376,1,1,0,11,3,3,80,0,7,1,3,7,4,0,6
34,0,1,0,0,1065,0,0,1,23,4,0,1,0,0,0,2,1,0,72,3,2,0,0,0,0,0,0,0,1,3,0,0,1,4568,10034,0,1,0,20,4,3,80,0,10,2,3,9,5,8,7
37,0,1,0,0,1413,0,1,0,5,2,1,0,0,0,0,3,1,0,84,4,1,0,0,0,0,0,1,0,0,3,0,0,1,3500,25470,0,1,0,14,3,1,80,0,7,2,1,6,5,1,3
45,0,0,0,1,1339,0,1,0,7,3,0,0,0,0,1,2,1,0,59,3,3,0,0,0,0,0,0,1,0,1,1,0,0,9724,18787,2,1,0,17,3,3,80,1,25,2,3,1,0,0,0
39,0,0,0,1,835,0,1,0,19,4,0,0,0,1,0,4,1,0,41,3,2,0,0,0,0,0,0,1,0,4,1,0,0,3902,5141,8,1,0,14,3,2,80,3,7,2,3,2,2,2,2
46,0,0,0,1,717,0,1,0,13,4,0,0,0,0,1,3,1,0,34,3,2,0,0,0,1,0,0,0,0,2,0,0,1,5562,9697,6,1,0,14,3,4,80,0,19,3,3,10,7,0,9
24,1,0,0,1,240,1,0,0,22,1,0,0,0,0,0,4,1,0,58,1,1,0,0,0,0,0,0,0,0,3,0,1,0,1555,11585,1,1,0,11,3,3,80,1,1,2,3,1,0,0,0
34,0,0,1,0,702,0,1,0,16,4,0,0,0,0,1,3,0,1,100,2,1,0,0,0,0,0,0,1,0,4,0,0,1,2553,8306,1,1,0,16,3,3,80,0,6,3,3,5,2,1,3
31,0,0,0,1,471,0,1,0,4,3,0,0,1,0,0,1,0,1,62,4,1,0,0,0,0,0,1,0,0,3,1,0,0,3978,16031,8,1,0,12,3,2,80,1,4,0,2,2,2,2,2
28,0,0,0,1,950,0,1,0,3,3,0,0,1,0,0,4,0,1,93,3,3,0,0,0,0,1,0,0,0,2,1,0,0,7655,8039,0,1,0,17,3,2,80,3,10,3,2,9,7,1,7
35,0,0,0,1,750,0,1,0,28,3,0,0,0,0,1,2,1,0,46,4,2,0,0,0,0,0,1,0,0,3,0,1,0,3407,25348,1,1,0,17,3,4,80,2,10,3,2,10,9,6,8
33,1,0,0,1,813,0,1,0,14,3,0,0,1,0,0,3,1,0,58,3,1,0,0,0,0,0,1,0,0,4,0,1,0,2436,22149,5,0,1,13,3,3,80,1,8,2,1,5,4,0,4
22,1,0,1,0,1368,0,1,0,4,1,1,0,0,0,0,3,1,0,99,2,1,0,0,0,0,0,1,0,0,3,0,0,1,3894,9129,5,1,0,16,3,3,80,0,4,3,3,2,2,1,2
35,1,0,0,1,303,0,0,1,27,3,0,0,0,0,1,3,1,0,84,3,2,0,0,0,0,0,0,0,1,4,0,0,1,5813,13492,1,0,1,18,3,4,80,0,10,2,3,10,7,7,7
29,0,0,0,1,1283,0,1,0,23,3,0,0,0,0,1,4,1,0,54,3,1,0,0,0,0,0,0,1,0,4,0,0,1,2201,18168,9,1,0,16,3,4,80,0,6,4,3,3,2,1,2
33,1,0,0,1,527,0,1,0,1,4,0,0,0,1,0,4,1,0,63,3,1,0,0,0,0,0,0,1,0,4,0,0,1,2686,5207,1,0,1,13,3,3,80,0,10,2,2,10,9,7,8
31,1,0,0,1,330,0,1,0,22,4,0,0,1,0,0,4,1,0,98,3,2,0,0,0,0,1,0,0,0,3,0,1,0,6179,21057,1,0,1,15,3,4,80,2,10,3,2,10,2,6,7
29,0,0,0,1,469,0,0,1,10,3,0,0,1,0,0,3,1,0,42,2,2,0,0,0,0,0,0,0,1,3,0,0,1,5869,23413,9,1,0,11,3,3,80,0,8,2,3,5,2,1,4
26,1,0,1,0,887,0,1,0,5,2,0,0,1,0,0,3,0,1,88,2,1,0,0,0,0,0,0,1,0,3,0,1,0,2366,20898,1,0,1,14,3,1,80,1,8,2,3,8,7,1,7
26,0,0,0,1,1066,0,1,0,2,2,0,0,1,0,0,4,1,0,32,4,2,0,0,0,0,1,0,0,0,4,0,1,0,5472,3334,1,1,0,12,3,2,80,0,8,2,3,8,7,1,3
45,0,0,0,1,252,0,1,0,1,3,0,0,0,1,0,3,1,0,70,4,5,0,0,1,0,0,0,0,0,4,0,1,0,19202,15970,0,1,0,11,3,3,80,1,25,2,3,24,0,1,7
38,0,0,1,0,508,0,1,0,6,4,0,0,0,0,1,1,1,0,72,2,2,0,0,0,0,1,0,0,0,3,0,1,0,5321,14284,2,1,0,11,3,4,80,1,10,1,3,8,3,7,7
33,0,1,0,0,775,0,1,0,4,3,1,0,0,0,0,4,1,0,90,3,2,0,0,0,0,0,0,1,0,2,1,0,0,3055,6194,5,1,0,15,3,4,80,2,11,2,2,9,8,1,7
24,1,0,0,1,1448,0,0,1,1,1,1,0,0,0,0,1,0,1,62,3,1,0,1,0,0,0,0,0,0,2,0,0,1,3202,21972,1,0,1,16,3,2,80,0,6,4,3,5,3,1,4
28,0,0,1,0,193,0,1,0,2,3,0,0,0,0,1,4,1,0,52,2,1,0,0,0,0,0,1,0,0,4,0,1,0,3867,14222,1,0,1,12,3,2,80,1,2,2,3,2,2,2,2
56,0,0,0,1,1255,0,1,0,1,2,0,0,0,0,1,1,0,1,90,3,1,0,0,0,0,0,0,1,0,1,0,1,0,2066,10494,2,1,0,22,4,4,80,1,5,3,4,3,2,1,0
45,1,0,0,1,1449,0,0,1,2,3,0,1,0,0,0,1,0,1,94,1,5,0,0,1,0,0,0,0,0,2,0,0,1,18824,2493,2,0,1,16,3,1,80,0,26,2,3,24,10,1,11
53,0,0,0,1,1223,0,1,0,7,2,0,0,1,0,0,4,0,1,50,3,5,0,0,1,0,0,0,0,0,3,1,0,0,18606,18640,3,1,0,18,3,2,80,1,26,6,3,7,7,4,7
21,1,0,1,0,251,0,1,0,10,2,0,0,0,0,1,1,0,1,45,2,1,0,0,0,0,0,1,0,0,3,0,0,1,2625,25308,1,1,0,20,4,3,80,0,2,2,1,2,2,2,2
35,0,0,0,1,464,0,1,0,4,2,0,0,0,1,0,3,1,0,75,3,1,0,0,0,0,0,1,0,0,4,1,0,0,1951,10910,1,1,0,12,3,3,80,1,1,3,3,1,0,0,0
22,0,0,0,1,1136,0,1,0,5,3,0,0,0,0,1,4,1,0,60,4,1,0,0,0,0,0,0,1,0,2,1,0,0,2328,12392,1,0,1,16,3,1,80,1,4,2,2,4,2,2,2
39,1,1,0,0,592,0,1,0,2,3,0,0,0,0,1,1,0,1,54,2,1,0,0,0,0,0,1,0,0,1,0,0,1,3646,17181,2,0,1,23,4,2,80,0,11,2,4,1,0,0,0
33,1,0,0,1,813,0,1,0,14,3,0,0,1,0,0,3,1,0,58,3,1,0,0,0,0,0,1,0,0,4,0,1,0,2436,22149,5,0,1,13,3,3,80,1,8,2,1,5,4,0,4
28,1,0,0,1,1475,0,0,1,13,2,0,1,0,0,0,4,0,1,84,3,2,0,0,0,0,0,0,0,1,3,0,0,1,9854,23352,3,0,1,11,3,4,80,0,6,0,3,2,0,2,2
47,0,1,0,0,1169,0,1,0,14,4,1,0,0,0,0,3,1,0,64,3,2,0,0,0,0,0,0,1,0,2,0,1,0,5467,2125,8,1,0,18,3,3,80,1,16,4,4,8,7,1,7
56,0,1,0,0,667,0,1,0,1,4,0,0,0,0,1,3,1,0,57,3,2,0,0,0,1,0,0,0,0,3,1,0,0,6306,26236,1,1,0,21,4,1,80,1,13,2,2,13,12,1,9
48,1,0,0,1,626,0,1,0,1,2,0,0,0,0,1,1,1,0,98,2,3,0,0,0,0,0,1,0,0,3,0,0,1,5381,19294,9,0,1,13,3,4,80,0,23,2,3,1,0,0,0
49,0,0,1,0,636,0,1,0,10,4,0,0,0,0,1,3,0,1,35,3,5,1,0,0,0,0,0,0,0,1,0,0,1,18665,25594,9,0,1,11,3,4,80,0,22,4,3,3,2,1,2
46,1,0,0,1,669,0,0,1,9,2,0,0,1,0,0,3,1,0,64,2,3,0,0,0,0,0,0,0,1,4,0,0,1,9619,13596,1,1,0,16,3,4,80,0,9,3,3,9,8,4,7
36,0,0,1,0,884,0,1,0,23,2,0,0,1,0,0,3,1,0,41,4,2,0,0,0,0,0,1,0,0,4,0,1,0,2571,12290,4,1,0,17,3,3,80,1,17,3,3,5,2,0,3
47,1,1,0,0,666,0,1,0,29,4,0,0,0,0,1,1,1,0,88,3,3,0,0,1,0,0,0,0,0,2,0,1,0,11849,10268,1,0,1,12,3,4,80,1,10,2,2,10,7,9,9
35,1,0,0,1,737,0,0,1,10,3,0,0,1,0,0,4,1,0,55,2,3,0,0,0,0,0,0,0,1,1,0,1,0,10306,21530,9,1,0,17,3,3,80,0,15,3,3,13,12,6,0
48,0,0,0,1,969,0,1,0,2,2,1,0,0,0,0,4,1,0,76,4,1,0,0,0,0,0,1,0,0,2,0,0,1,2559,16620,5,1,0,11,3,3,80,0,7,4,2,1,0,0,0
35,0,0,0,1,1315,0,1,0,22,3,0,0,0,0,1,2,0,1,71,4,3,0,0,1,0,0,0,0,0,2,1,0,0,11996,19100,7,1,0,18,3,2,80,1,10,6,2,7,7,6,2
33,0,0,0,1,922,0,1,0,1,5,0,0,1,0,0,1,0,1,95,4,4,1,0,0,0,0,0,0,0,3,1,0,0,16184,22578,4,1,0,19,3,3,80,1,10,2,3,6,1,0,5
42,0,0,0,1,265,0,0,1,5,2,0,1,0,0,0,4,1,0,90,3,5,0,0,1,0,0,0,0,0,3,0,1,0,18303,7770,6,1,0,13,3,2,80,0,21,3,4,1,0,0,0
26,1,0,0,1,471,0,1,0,24,3,1,0,0,0,0,3,1,0,66,1,1,0,0,0,0,0,1,0,0,4,0,0,1,2340,23213,1,0,1,18,3,2,80,0,1,3,1,1,0,0,0
30,1,0,0,1,138,0,1,0,22,3,0,0,0,0,1,1,0,1,48,3,1,0,0,0,0,0,0,1,0,3,0,1,0,2132,11539,4,0,1,11,3,2,80,0,7,2,3,5,2,0,1
52,1,0,0,1,1030,0,0,1,5,3,0,0,0,0,1,2,1,0,64,3,3,0,0,0,0,0,0,0,1,2,0,0,1,8446,21534,9,0,1,19,3,3,80,0,10,2,2,8,7,7,7
24,1,0,1,0,381,0,1,0,9,3,0,0,1,0,0,2,1,0,89,3,1,0,0,0,0,0,1,0,0,1,0,0,1,3172,16998,2,0,1,11,3,3,80,0,4,2,2,0,0,0,0
54,0,0,0,1,1082,0,0,1,2,4,0,0,0,0,1,3,0,1,41,2,3,0,0,0,0,0,0,0,1,3,0,1,0,10686,8392,6,1,0,11,3,2,80,1,13,4,3,9,4,7,0
21,1,0,0,1,1334,0,1,0,10,3,0,0,0,0,1,3,0,1,36,2,1,0,0,0,0,0,1,0,0,1,0,0,1,1416,17258,1,1,0,13,3,1,80,0,1,6,2,1,0,1,0
37,1,0,0,1,807,1,0,0,6,4,0,0,0,0,0,3,1,0,63,3,1,0,0,0,0,0,0,0,0,1,1,0,0,2073,23648,4,0,1,22,4,4,80,0,7,3,3,3,2,0,2
50,0,0,0,1,1126,0,1,0,1,2,0,0,1,0,0,4,1,0,66,3,4,1,0,0,0,0,0,0,0,4,1,0,0,17399,6615,9,1,0,22,4,3,80,1,32,1,2,5,4,1,3
37,0,0,0,1,1017,0,1,0,1,2,0,0,1,0,0,3,0,1,83,2,1,0,0,0,0,0,0,1,0,1,0,1,0,3920,18697,2,1,0,14,3,1,80,1,17,2,2,3,1,0,2
46,1,0,0,1,377,0,0,1,9,3,0,1,0,0,0,1,1,0,52,3,3,0,0,0,0,0,0,0,1,4,1,0,0,10096,15986,4,1,0,11,3,1,80,1,28,1,4,7,7,4,3
39,1,1,0,0,592,0,1,0,2,3,0,0,0,0,1,1,0,1,54,2,1,0,0,0,0,0,1,0,0,1,0,0,1,3646,17181,2,0,1,23,4,2,80,0,11,2,4,1,0,0,0
33,0,0,1,0,1141,0,0,1,1,3,0,0,0,0,1,3,0,1,42,4,2,0,0,0,0,0,0,0,1,1,0,1,0,5376,3193,2,1,0,19,3,1,80,2,10,3,3,5,3,1,3
28,1,0,0,1,1485,0,1,0,12,1,0,0,0,0,1,3,0,1,79,3,1,0,0,0,0,0,1,0,0,4,0,1,0,2515,22955,1,0,1,11,3,4,80,0,1,4,2,1,1,0,0
20,1,0,1,0,871,0,1,0,6,3,0,0,0,0,1,4,0,1,66,2,1,0,0,0,0,0,1,0,0,4,0,0,1,2926,19783,1,0,1,18,3,2,80,0,1,5,3,1,0,1,0
46,1,0,0,1,1254,0,0,1,10,3,0,0,0,0,1,3,0,1,64,3,3,0,0,0,0,0,0,0,1,2,0,1,0,7314,14011,5,1,0,21,4,3,80,3,14,2,3,8,7,0,7
28,0,0,0,1,1451,0,1,0,2,1,0,0,0,0,1,1,1,0,67,2,1,0,0,0,0,0,0,1,0,2,0,1,0,3201,19911,0,1,0,17,3,1,80,0,6,2,1,5,3,0,4
42,1,0,1,0,933,0,1,0,19,3,0,0,1,0,0,3,1,0,57,4,1,0,0,0,0,0,0,1,0,3,1,0,0,2759,20366,6,0,1,12,3,4,80,0,7,2,3,2,2,2,2
34,0,0,0,1,404,0,1,0,2,4,1,0,0,0,0,3,0,1,98,3,2,0,0,0,1,0,0,0,0,4,0,0,1,6687,6163,1,1,0,11,3,4,80,0,14,2,4,14,11,4,11
28,1,0,0,1,654,0,1,0,1,2,0,0,0,0,1,1,0,1,67,1,1,0,0,0,0,0,0,1,0,2,0,0,1,2216,3872,7,0,1,13,3,4,80,0,10,4,3,7,7,3,7
51,1,0,1,0,1150,0,1,0,8,4,0,0,0,0,1,1,1,0,53,1,3,0,0,0,0,1,0,0,0,4,0,0,1,10650,25150,2,1,0,15,3,4,80,0,18,2,3,4,2,0,3
28,1,0,0,1,103,0,1,0,24,3,0,0,0,0,1,3,1,0,50,2,1,0,0,0,0,0,1,0,0,3,0,0,1,2028,12947,5,0,1,14,3,2,80,0,6,4,3,4,2,0,3
50,1,0,0,1,869,0,0,1,3,2,0,1,0,0,0,1,1,0,86,2,1,0,1,0,0,0,0,0,0,3,0,1,0,2683,3810,1,0,1,14,3,3,80,0,3,2,3,3,2,0,2
38,0,0,0,1,1321,0,0,1,1,4,0,0,0,0,1,4,1,0,86,3,2,0,0,0,0,0,0,0,1,2,0,1,0,4440,7636,0,1,0,15,3,1,80,2,16,3,3,15,13,5,8
41,1,0,0,1,1356,0,0,1,20,2,0,1,0,0,0,2,0,1,70,3,1,0,1,0,0,0,0,0,0,2,0,0,1,3140,21728,1,0,1,22,4,4,80,0,4,5,2,4,3,0,2
50,0,0,0,1,1099,0,1,0,29,4,0,0,0,0,1,2,1,0,88,2,4,0,0,1,0,0,0,0,0,3,0,1,0,17046,9314,0,1,0,15,3,2,80,1,28,2,3,27,10,15,7
38,0,0,1,0,1189,0,1,0,1,3,0,0,0,0,1,4,1,0,90,3,2,0,0,0,0,0,0,1,0,4,0,1,0,4735,9867,7,1,0,15,3,4,80,2,19,4,4,13,11,2,9
31,1,0,1,0,667,0,0,1,1,4,0,0,0,0,1,2,0,1,50,1,1,0,1,0,0,0,0,0,0,3,0,0,1,1359,16154,1,1,0,12,3,2,80,0,1,3,3,1,0,0,0
38,0,0,0,1,343,0,1,0,15,2,0,0,0,0,1,3,1,0,92,2,3,1,0,0,0,0,0,0,0,4,1,0,0,11510,15682,0,0,1,14,3,2,80,1,12,3,3,11,10,2,9
31,0,0,0,1,655,0,1,0,7,4,0,0,0,0,1,4,1,0,48,3,2,0,0,0,0,0,1,0,0,4,1,0,0,5915,9528,3,1,0,22,4,4,80,1,10,3,2,7,7,1,7
22,1,0,0,1,617,0,1,0,3,1,0,0,0,0,1,2,0,1,34,3,2,0,0,0,0,1,0,0,0,3,0,1,0,4171,10022,0,0,1,19,3,1,80,1,4,3,4,3,2,0,2
37,0,1,0,0,1252,0,0,1,19,2,0,0,1,0,0,1,1,0,32,3,3,0,0,0,0,0,0,0,1,2,0,0,1,7642,4814,1,0,1,13,3,4,80,0,10,2,3,10,0,0,9
38,1,0,0,1,903,0,1,0,2,3,0,0,1,0,0,3,1,0,81,3,2,0,0,0,0,1,0,0,0,2,0,1,0,4855,7653,4,1,0,11,3,1,80,2,7,2,3,5,2,1,4
49,1,0,0,1,1184,0,0,1,11,3,0,1,0,0,0,3,0,1,43,3,3,0,0,0,0,0,0,0,1,4,0,1,0,7654,5860,1,1,0,18,3,1,80,2,9,3,4,9,8,7,7
23,0,0,0,1,1309,0,1,0,26,1,0,0,0,0,1,3,1,0,83,3,1,0,0,0,0,0,0,1,0,4,1,0,0,2904,16092,1,1,0,12,3,3,80,2,4,2,2,4,2,0,2
29,0,0,0,1,1328,0,1,0,2,3,0,0,0,0,1,3,1,0,76,3,1,0,0,0,0,0,0,1,0,2,0,1,0,2703,4956,0,1,0,23,4,4,80,1,6,3,3,5,4,0,4
34,0,0,0,1,1351,0,1,0,1,4,0,0,0,0,1,2,1,0,45,3,2,0,0,0,0,0,0,1,0,4,0,1,0,5484,13008,9,1,0,17,3,2,80,1,9,3,2,2,2,2,1
26,1,1,0,0,265,0,0,1,29,2,0,0,1,0,0,2,1,0,79,1,2,0,0,0,0,0,0,0,1,1,0,0,1,4969,21813,8,1,0,18,3,4,80,0,7,6,3,2,2,2,2
39,1,0,0,1,895,0,0,1,5,3,1,0,0,0,0,4,1,0,56,3,2,0,1,0,0,0,0,0,0,4,0,1,0,2086,3335,3,1,0,14,3,3,80,1,19,6,4,1,0,0,0
30,0,0,0,1,231,0,0,1,8,2,0,0,0,1,0,3,1,0,62,3,3,0,0,0,0,0,0,0,1,3,1,0,0,7264,9977,5,1,0,11,3,1,80,1,10,2,4,8,4,7,7
26,1,0,1,0,575,0,1,0,3,1,1,0,0,0,0,3,1,0,73,3,1,0,0,0,0,0,0,1,0,1,0,0,1,3102,6582,0,1,0,22,4,3,80,0,7,2,3,6,4,0,4
35,1,0,0,1,104,0,1,0,2,3,0,0,0,0,1,1,0,1,69,3,1,0,0,0,0,0,1,0,0,1,1,0,0,2074,26619,1,0,1,12,3,4,80,1,1,2,3,1,0,0,0
24,0,0,0,1,1476,0,0,1,4,1,0,0,1,0,0,4,0,1,42,3,2,0,0,0,0,0,0,0,1,3,0,1,0,4162,15211,1,0,1,12,3,3,80,2,5,3,3,5,4,0,3
25,1,0,0,1,867,0,0,1,19,2,0,1,0,0,0,3,1,0,36,2,1,0,1,0,0,0,0,0,0,2,0,1,0,2413,18798,1,0,1,18,3,3,80,3,1,2,3,1,0,0,0
55,0,0,0,1,282,0,1,0,2,2,0,0,1,0,0,4,0,1,58,1,5,0,0,1,0,0,0,0,0,3,0,1,0,19187,6992,4,1,0,14,3,4,80,1,23,5,3,19,9,9,11
56,1,0,0,1,310,0,1,0,7,2,1,0,0,0,0,4,1,0,72,3,1,0,0,0,0,0,1,0,0,3,0,1,0,2339,3666,8,1,0,11,3,4,80,1,14,4,1,10,9,9,8
26,1,1,0,0,265,0,0,1,29,2,0,0,1,0,0,2,1,0,79,1,2,0,0,0,0,0,0,0,1,1,0,0,1,4969,21813,8,1,0,18,3,4,80,0,7,6,3,2,2,2,2
46,1,0,0,1,377,0,0,1,9,3,0,1,0,0,0,1,1,0,52,3,3,0,0,0,0,0,0,0,1,4,1,0,0,10096,15986,4,1,0,11,3,1,80,1,28,1,4,7,7,4,3
44,1,0,0,1,935,0,1,0,3,3,0,0,0,0,1,1,1,0,89,3,1,0,0,0,0,0,1,0,0,1,0,1,0,2362,14669,4,1,0,12,3,3,80,0,10,4,4,3,2,1,2
47,1,0,1,0,1093,0,0,1,9,3,0,0,0,0,1,3,1,0,82,1,4,0,0,0,0,0,0,0,1,3,0,1,0,12936,24164,7,1,0,11,3,3,80,0,25,3,1,23,5,14,10
37,1,0,0,1,807,1,0,0,6,4,0,0,0,0,0,3,1,0,63,3,1,0,0,0,0,0,0,0,0,1,1,0,0,2073,23648,4,0,1,22,4,4,80,0,7,3,3,3,2,0,2
38,1,0,0,1,1180,0,1,0,29,1,0,0,1,0,0,2,1,0,70,3,2,0,0,0,1,0,0,0,0,1,0,1,0,6673,11354,7,0,1,19,3,2,80,0,17,2,3,1,0,0,0
49,1,0,0,1,1184,0,0,1,11,3,0,1,0,0,0,3,0,1,43,3,3,0,0,0,0,0,0,0,1,4,0,1,0,7654,5860,1,1,0,18,3,1,80,2,9,3,4,9,8,7,7
31,0,0,0,1,1112,0,0,1,5,4,0,0,0,0,1,1,0,1,67,3,2,0,0,0,0,0,0,0,1,4,0,1,0,5476,22589,1,1,0,11,3,1,80,2,10,2,3,10,0,0,2
28,1,0,0,1,529,0,1,0,2,4,0,0,0,0,1,1,1,0,79,3,1,0,0,0,0,0,1,0,0,3,0,0,1,3485,14935,2,1,0,11,3,3,80,0,5,5,1,0,0,0,0
29,0,0,0,1,665,0,1,0,15,3,0,0,0,0,1,3,1,0,60,3,1,0,0,0,0,0,0,1,0,4,0,0,1,2340,22673,1,1,0,19,3,1,80,0,6,1,3,6,5,1,5
25,0,0,0,1,977,0,1,0,2,1,0,0,0,1,0,4,1,0,57,3,1,0,0,0,0,0,1,0,0,3,1,0,0,3977,7298,6,0,1,19,3,3,80,1,7,2,2,2,2,0,2
25,1,0,0,1,867,0,0,1,19,2,0,1,0,0,0,3,1,0,36,2,1,0,1,0,0,0,0,0,0,2,0,1,0,2413,18798,1,0,1,18,3,3,80,3,1,2,3,1,0,0,0
36,0,0,0,1,530,0,0,1,2,4,0,0,0,0,1,3,0,1,51,3,2,0,1,0,0,0,0,0,0,4,0,0,1,4502,7439,3,1,0,15,3,3,80,0,17,2,2,13,7,6,7
29,1,0,0,1,318,0,1,0,8,4,0,0,0,1,0,2,1,0,77,1,1,0,0,0,0,0,1,0,0,1,0,1,0,2119,4759,1,0,1,11,3,4,80,0,7,4,2,7,7,0,7
34,0,0,0,1,810,0,0,1,8,2,1,0,0,0,0,2,1,0,92,4,2,0,0,0,0,0,0,0,1,3,0,1,0,6799,22128,1,1,0,21,4,3,80,2,10,5,3,10,8,4,8
26,0,0,0,1,482,0,1,0,1,2,0,0,0,0,1,2,0,1,90,2,1,0,0,0,0,0,0,1,0,3,0,1,0,2933,14908,1,0,1,13,3,3,80,1,1,3,2,1,0,1,0
32,0,1,0,0,976,0,0,1,26,4,0,1,0,0,0,3,1,0,100,3,2,0,0,0,0,0,0,0,1,4,0,1,0,4465,12069,0,1,0,18,3,1,80,0,4,2,3,3,2,2,2
58,1,0,0,1,601,0,1,0,7,4,0,0,1,0,0,3,0,1,53,2,3,0,0,0,0,1,0,0,0,1,0,1,0,10008,12023,7,0,1,14,3,4,80,0,31,0,2,10,9,5,9
30,1,0,1,0,334,0,0,1,26,4,0,1,0,0,0,3,0,1,52,2,2,0,0,0,0,0,0,0,1,1,0,0,1,6696,22967,5,1,0,15,3,3,80,0,9,5,2,6,3,0,1
53,0,0,1,0,124,0,0,1,2,3,0,1,0,0,0,3,0,1,38,2,3,0,0,0,0,0,0,0,1,2,0,1,0,7525,23537,2,1,0,12,3,1,80,1,30,2,3,15,7,6,12
35,1,0,0,1,737,0,0,1,10,3,0,0,1,0,0,4,1,0,55,2,3,0,0,0,0,0,0,0,1,1,0,1,0,10306,21530,9,1,0,17,3,3,80,0,15,3,3,13,12,6,0
23,1,0,0,1,1320,0,1,0,8,1,0,0,1,0,0,4,1,0,93,2,1,0,0,0,0,0,1,0,0,3,0,0,1,3989,20586,1,0,1,11,3,1,80,0,5,2,3,5,4,1,2
35,1,0,0,1,763,0,0,1,15,2,0,0,1,0,0,1,1,0,59,1,2,0,0,0,0,0,0,0,1,4,1,0,0,5440,22098,6,0,1,14,3,4,80,2,7,2,2,2,2,2,2
